eigen,fileName,vif,maf,hwe,outliers,pop,genes,n_sample,status,combination_
0.9250644648112747,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9252595691940673,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9365787914067397,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9359585999032928,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.935554195550997,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9171175046496136,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9346289272271635,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9315847925304925,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9218169948443714,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9276850127924574,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9237465776652337,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.925659939075564,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9321961964819794,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9176595105265591,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9205036019954799,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9265338412161175,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9241797946332948,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9218926792479952,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9236661410990086,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9245873358472257,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.9244201241103817,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
0.927452534883132,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,All,445,negative,2_0.05_1e-07_null
33.20705269383609,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
2.9077002293122636,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
-3.58428210094505e-15,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.522898461157049,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.145259832695481,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.1264400941414308,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.7604888945659032,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.086370550690071,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0808028786577526,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.7749034916707217,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.072207359715939,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0662604204875425,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8058045037919137,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0509345320284909,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0454700815523286,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8117951123787,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0427347162251714,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.816938327175268,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8181497953244891,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0373877375145502,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0357778747247042,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.032218154589291,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.031287772359105,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0299307356210694,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0284220016162746,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0246082276173265,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0234699712588888,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0220733809934375,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0202168457973073,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.018803632911613,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.01810702860624,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0176212897207872,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.01604061664436,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0142125544763312,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0128818999946325,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0130262357714024,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0116339051501166,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0106682728588592,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0096276588574806,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8187610281819779,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8197542528682789,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8205625209118665,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8224113629575258,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8237585475613067,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8242472317242892,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.824757124703746,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8257990000507502,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8265988810770161,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.827958207016447,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8284401751577171,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8302160516102236,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.830383001556273,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8309002071998991,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8311111606804831,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8318157906493482,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8326465420840533,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8331424639080871,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8340758670207558,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8347475868720258,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.835287456886367,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8385042771277526,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.836164152035585,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8365375969546158,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8372201463914613,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8368656699329706,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0087874488990405,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0083357460491391,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0077890096096673,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0068813018228497,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0049378784039142,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0046278605230308,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0037944025431722,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0030522574528304,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0023987217635966,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0017611848751666,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0010524261154048,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.001232142904506,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8395816906601135,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.840385476513239,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8408225234731417,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8407778205427898,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8420548370101201,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8421501949717303,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8427195292674154,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8431233126638165,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8439605743224661,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8445219616485249,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8447274355110588,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0007543019014349,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
1.0001928636339583,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9986940402202309,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.997705217406898,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9958810125064822,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9970281978283978,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9966115610757333,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9968060748501454,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8457302767411392,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8494233157683296,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8465139944412969,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8470239261508605,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8474903357232988,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8478475706974854,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8485195511932639,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8482366459757693,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9955029719674612,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9945463458419375,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9943146522423078,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9933432751934506,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9923598325903212,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9917270059269504,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9915352985722579,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.850252108373704,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8505384201307145,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8511411484647703,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8516619581901533,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.852054201915873,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8527525465623318,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8532787677502507,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8542054702306495,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9907568757204065,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9902643566061964,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9896643886622465,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9893603686849727,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9884113168712545,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9879555255561056,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9873973378245601,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9870929826521989,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8549180968669802,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8545334210762437,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.855593858092558,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8558482502692277,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8569788157385978,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8572020931618182,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8579807821906886,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.858080069718238,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8591848850946564,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8594835882326272,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8596928515813517,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8601247041950492,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8611065834185717,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8614276475997739,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.863703663393415,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8627018209495835,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8624805955174325,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8622152270003092,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9859979206081443,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.985646040794357,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9849201418263211,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9843438422128288,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9838492967343903,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9833674339641165,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9832989957791255,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.982679338629631,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.981898529810725,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9813286591910723,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9814890728568919,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9807219328920941,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.980526839804099,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9795003279181269,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9796863813467911,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9790411694049561,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9758074463385582,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9762182713615296,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9766543497108996,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9770613233316561,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.977425369341098,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9777638494433045,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9780449877262242,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.9779635255748752,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8641229874522937,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8646535696515353,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8644338957588995,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.865390339936512,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8658446145668449,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8663888947645849,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8660749440230242,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8671166832796279,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8677195399137251,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8681597723546778,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8717906397328996,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8687587909711803,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8692040690537081,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.871166248440708,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
0.8707767232319575,K_C_-1_pipelineFullChrSer.pkl,2,0.05,1e-07,null,All,Solo,445,negative,2_0.05_1e-07_null
